nom_centre      codi_centre     places_ofertades        assignacions_en_primera         assignacions_altres     naturalesa
Escola de la Concepció	8001807	25	19	3	Públic
Escola de les Aigües	8039835	50	50	0	Públic
Escola del Mar	8010146	25	25	0	Públic
Escola dels Encants	8066462	50	50	0	Públic
Escola Diputació	8001923	52	40	12	Públic
Escola Doctor Ferran i Clua	8039434	52	52	0	Públic
Escola Dolors Monserdà-Santapau	8001716	50	50	0	Públic
Escola Dovella	8044201	25	23	2	Públic
Escola Drassanes	8001856	44	39	5	Públic
Escola Duran i Bas	8002681	50	36	9	Públic
Escola Eduard Marquina	8002599	22	14	6	Públic
Escola El Carmel	8002745	44	34	4	Públic
Escola El Polvorí	8001650	22	9	0	Públic
Escola El Sagrer	8045057	50	50	0	Públic
Escola El Turó	8002344	22	14	5	Públic
Escola Elisenda de Montcada	8002459	40	24	3	Públic
Escola Els Horts	8039483	25	25	0	Públic
Escola Els Llorers	8001911	50	49	2	Públic
Escola Els Pins	8041911	25	21	4	Públic
Escola Els Porxos	8002630	25	19	6	Públic
Escola Els Xiprers	8042329	24	20	4	Públic
Escola Emili Juncadella	8002290	25	17	0	Públic
Escola Enric Granados	8002952	22	10	1	Públic
Escola Entença	8075207	50	48	2	Públic
Escola Ernest Lluch	8067016	23	23	0	Públic
Escola Estel-Guinardó	8046281	25	25	0	Públic
Escola Eulàlia Bota	8060873	50	40	10	Públic
Escola Feliu i Vegués	8000402	22	22	0	Públic
Escola Ferran de Sagarra	8027456	50	46	4	Públic
Escola Ferran Sunyer	8052669	50	45	5	Públic
Escola Ferrer i Guàrdia	8032634	40	37	0	Públic
Escola Fluvià	8066531	50	50	0	Públic
Escola Folch i Torres	8037899	25	14	7	Públic
Escola Font d'en Fargas	8002721	50	36	12	Públic
Escola Fort Pienc	8052657	50	50	0	Públic
Escola Francesc Macià	8002009	44	15	11	Públic
Escola Fray Luis de León	8032300	50	45	2	Públic
Escola Frederic Mistral	8019241	50	15	16	Públic
Escola Fructuós Gelabert	8063072	50	50	0	Públic
Escola Gayarre	8002071	25	23	2	Públic
Escola Gitanjali	8041581	25	25	0	Públic
Escola Heura	8043966	24	23	1	Públic
Escola Ignasi Iglésias	8010912	50	31	15	Públic
Escola Ítaca	8044508	22	20	2	Públic
Escola Ítaca	8043255	50	44	6	Públic
Escola Jaume I	8002061	50	50	0	Públic
Escola Jaume Salvatella	8027985	50	41	9	Públic
Escola Joan Coret	8036135	25	25	0	Públic
Escola Joan Llongueras	8036342	22	7	0	Públic
Escola Joan Maragall	8034266	25	16	9	Públic
Escola Joan Miró	8042305	50	50	0	Públic
Escola Joan Miró	8035404	22	20	0	Públic
Escola Joan Salvat i Papasseit	8040059	50	35	5	Públic
Escola Joaquim Ruyra	8019265	44	42	3	Públic
Escola Joaquim Ruyra	8002927	44	37	2	Públic
Escola Josep Boada	8035416	44	15	1	Públic
Escola Josep Carner	8041167	50	50	0	Públic
Escola Josep Janés	8038004	50	18	6	Públic
Escola Josep Maria de Sagarra	8002216	25	25	0	Públic
Escola Josep Maria Folch i Torres	8051471	43	28	4	Públic
Escola Josep Maria Jujol	8042780	50	50	0	Públic
Escola Jungfrau	8041568	50	50	0	Públic
Escola L'Arc de Sant Martí	8002393	22	17	4	Públic
Escola L'Arenal de Llevant	8058416	50	38	6	Públic
Escola L'Estel	8043474	50	26	23	Públic
Escola l'Univers	8066504	49	49	0	Públic
Escola La Caixa	8041751	25	19	5	Públic
Escola La Carpa	8035945	75	51	2	Públic
Escola La Farigola de Vallcarca	8002198	25	17	8	Públic
Escola La Farigola del Clot	8035428	50	42	7	Públic
Escola La Flor de Maig	8075645	50	47	3	Públic
Escola La Llacuna del Poblenou	8064179	50	44	6	Públic
Escola La Maquinista	8067764	50	49	1	Públic
Escola La Mar Bella	8002563	50	50	0	Públic
Escola La Marina	8019277	50	47	1	Públic
Escola La Muntanyeta	8033523	25	25	0	Públic
Escola La Palmera	8039495	50	49	1	Públic
Escola La Pau	8002575	22	11	2	Públic
Escola La Sagrera	8074641	50	50	0	Públic
Escola La Sedeta	8039525	25	17	8	Públic
Escola Lavínia	8043841	25	25	0	Públic
Escola Les Acàcies	8002629	50	40	4	Públic
Escola Les Ciències	8068343	25	15	2	Públic
Escola Les Palmeres	8027870	50	50	0	Públic
Escola Llorens i Artigas	8035854	50	33	7	Públic
Escola Lluís Vives	8002010	26	25	1	Públic
Escola Lola Anglada	8000384	50	50	0	Públic
Escola Lola Anglada	8036366	22	22	0	Públic
Escola Mallorca	8001947	52	42	10	Públic
Escola Mare de Déu de Bellvitge	8018078	25	12	2	Públic
Escola Mare de Déu de Montserrat	8002186	25	25	0	Públic
Escola Mare Nostrum	8035465	50	44	6	Públic
Escola Margarida Xirgu	8034965	50	30	9	Públic
Escola Marinada	8054022	22	16	6	Públic
Escola Màrius Torres	8033560	44	44	0	Públic
Escola Mas Casanovas	8002800	25	21	3	Públic
Escola Mediterrània	8054903	20	20	0	Públic
Escola Menéndez Pidal	8018066	66	54	8	Públic
Escola Mercè Rodoreda	8040382	44	27	5	Públic
Escola Mercè Rodoreda	8039471	50	40	5	Públic
Escola Mercè Rodoreda	8040345	25	24	1	Públic
Escola Mestre Enric Gibert i Camins	8041179	50	49	1	Públic
Escola Mestre Morera	8002897	20	11	0	Públic
Escola Miguel de Unamuno	8032312	44	22	5	Públic
Escola Miguel Hernández	8035398	22	10	2	Públic
Escola Milà i Fontanals	8001820	50	50	0	Públic
Escola Milagros Consarnau	8019231	50	50	0	Públic
Escola Miralletes	8002733	25	21	2	Públic
Escola Montigalà	8069748	25	25	0	Públic
Escola Montseny	8002204	25	25	0	Públic
Escola Mossèn Jacint Verdaguer	8001649	46	32	14	Públic
Escola Nabí	8043851	25	25	0	Públic
Escola Octavio Paz	8052165	25	25	0	Públic
Escola Orlandai	8043863	25	22	3	Públic
Escola Pablo Neruda	8034242	25	16	2	Públic
Escola Paco Candel	8069736	50	50	0	Públic
Escola Palma de Mallorca	8031794	22	13	4	Públic
Escola Parc de la Ciutadella	8001601	25	25	0	Públic
Escola Parc del Guinardó	8010201	25	25	0	Públic
Escola Pare Poveda	8002988	50	23	10	Públic
Escola Patronat Domènech	8007202	23	23	0	Públic
Escola Patufet Sant Jordi-Francesc Batallé i Ara	8042871	49	49	0	Públic
Escola Pau Casals	8031800	25	17	6	Públic
Escola Pau Casals	8034850	50	49	1	Públic
Escola Pau Casals-Gràcia	8043267	74	45	16	Públic
Escola Pau Picasso	8036147	50	33	2	Públic
Escola Pau Romeva	8052621	50	50	0	Públic
Escola Pau Sans	8039574	25	25	0	Públic
Escola Pau Vila	8018145	44	26	2	Públic
Escola Pau Vila	8041969	25	21	4	Públic
Escola Pegaso	8013457	50	31	16	Públic
Escola Pep Ventura	8018091	50	29	21	Públic
Escola Pere de Tera	8035878	50	41	4	Públic
Escola Pere IV	8062675	50	42	3	Públic
Escola Pere Vila	8001790	44	37	2	Públic
Escola Pia Balmes	8011941	75	55	0	Privat
Escola Pia de Sarrià-Calassanç	8004286	75	60	0	Privat
Escola Pia Sant Antoni	8005746	100	45	4	Privat
Escola Pia-Luz Casanova	8007445	25	24	1	Privat
Escola Pit-Roig	8043875	25	23	2	Públic
Escola Planas i Casals	8001391	50	28	0	Públic
Escola Poble-sec	8013411	50	33	8	Públic
Escola Poblenou	8002642	50	29	9	Públic
Escola Poeta Foix	8001731	25	25	0	Públic
Escola Pompeu Fabra	8025083	50	50	0	Públic
Escola Pompeu Fabra	8043279	26	20	6	Públic
Escola Pompeu Fabra	8019198	50	49	1	Públic
Escola Pràctiques	8002058	50	45	5	Públic
Escola Prat de la Manta	8039562	25	25	0	Públic
Escola Prim	8002654	22	22	0	Públic
Escola Primavera	8033997	25	25	0	Públic
Escola Progrés	8059639	50	50	0	Públic
Escola Prosperitat	8002885	25	25	0	Públic
Escola Provençals	8043115	50	49	1	Públic
Escola Provençana	8019290	25	18	7	Públic
Escola Rafael Casanova	8037875	50	44	6	Públic
Escola Rambleta del Clot	8002617	50	50	0	Públic
Escola Ramon Casas	8002976	44	43	1	Públic
Escola Ramon Llull	8001777	50	26	12	Públic
Escola Ramon Muntaner	8034527	25	18	2	Públic
Escola Reina Violant-Comas i Solà	8004389	25	23	2	Públic
Escola Riera Alta	8070143	50	50	0	Públic
Escola Rius i Taulet	8002113	50	41	9	Públic
Escola Rosselló Pòrcel	8041180	25	25	0	Públic
Escola Rubén Darío	8001868	25	25	0	Públic
Escola Sagrada Família	8036101	50	30	14	Públic
Escola Sagrada Família	8043887	50	49	1	Públic
Escola Salvador Espriu	8044296	50	39	6	Públic
Escola Sant Josep - El Pi	8042883	25	25	0	Públic
Escola Sant Just	8027471	50	50	0	Públic
Escola Sant Martí	8064167	50	39	1	Públic
Escola Sant Pere Nolasc	8002551	50	27	17	Públic
Escola Santa Coloma	8069751	25	21	0	Públic
Escola Santiago Ramon y Cajal	8018157	44	44	0	Públic
Escola Santiago Rusiñol	8035477	50	32	13	Públic
Escola Seat	8037863	44	36	5	Públic
Escola Serra de Marina	8045574	50	50	0	Públic
Escola Splai	8037841	25	25	0	Públic
Escola Tàber	8043899	50	28	5	Públic
Escola Tabor	8043292	50	50	0	Públic
Escola Tanit	8059767	22	22	0	Públic
Escola Taxonera	8039513	44	43	1	Públic
Escola Teixidores de Gracia	8075621	50	50	0	Públic
Escola Tibidabo	8002526	25	24	1	Públic
Escola Timbaler del Bruc	8002368	25	23	2	Públic
Escola Tomàs Moro	8035453	25	17	0	Públic
Escola Torre Balldovina	8027511	50	42	8	Públic
Escola Torrent d'en Melis	8039537	50	28	8	Públic
Escola Torrent de Can Carabassa	8055932	50	43	4	Públic
Escola Tres Pins	8041970	25	24	0	Públic
Escola Turó Blau	8008449	23	23	0	Públic
Escola Turó del Cargol	8043838	25	25	0	Públic
Escola Ventós i Mir	8000396	50	29	21	Públic
Escola Víctor Català	8002538	50	49	1	Públic
Escola Vila Olímpica	8052785	50	37	1	Públic
Escola Wagner	8027432	22	18	4	Públic
Escola Xirinacs	8075700	50	50	0	Públic
Escolàpies Llúria-Barcelona	8005382	50	35	0	Privat
Escolàpies Sant Martí - Barcelona	8007858	50	39	2	Privat
Fax	8018467	25	21	0	Privat
FEDAC - Santa Coloma	8027729	50	49	1	Privat
FEDAC-Amilcar	8007469	50	49	1	Privat
FEDAC-Horta	8009806	50	50	0	Privat
FEDAC-Sant Andreu	8008279	50	38	9	Privat
Frederic Mistral-Tècnic Eulàlia	8012027	150	130	4	Privat
Fuster	8027730	25	12	3	Privat
Garbí Pere Vergés	8000943	50	48	2	Privat
Garbiñe	8003725	25	23	1	Privat
Gravi	8011448	50	20	2	Privat
Grèvol	8009247	50	26	6	Privat
Grey	8008701	25	17	3	Privat
Grimm	8010031	25	22	1	Privat
Guinardó	8009971	50	43	7	Privat
Immaculada Concepció	8010171	50	25	3	Privat
Infant Jesús	8004626	75	49	1	Privat
Institut escola Antaviana	8075657	44	44	0	Públic
Institut Escola Arts	8076509	50	37	13	Públic
Institut Escola Baldomer Sola	8076431	22	22	0	Públic
Institut Escola Costa i Llobera	8071226	50	49	0	Públic
Institut Escola Coves d'en Cimany	8077010	25	25	0	Públic
Institut Escola de Badalona	8076901	50	25	10	Públic
Institut Escola Eixample	8077149	50	22	8	Públic
Institut escola el Til·ler	8075669	44	33	0	Públic
Institut Escola Gornal	8076169	22	12	1	Públic
Institut Escola Llibertat	8076923	25	18	0	Públic
Institut Escola Lluís Millet	8076947	26	26	0	Públic
Institut Escola Pallaresa	8076480	24	24	0	Públic
Institut Escola Pere Lliscart	8076467	44	34	8	Públic
Institut Escola Plaça Comas	8077101	50	26	2	Públic
Institut Escola Puig i Gairalt	8076935	50	46	3	Públic
Institut Escola Rafael Alberti	8076443	22	22	0	Públic
Institut Escola Rec Comtal	8072310	52	52	0	Públic
Institut Escola Sant Adrià de Besòs	8075384	44	19	0	Públic
Institut escola Trinitat Nova	8075670	44	29	6	Públic
Institut Escola Turó de Roquetes	8072292	44	41	3	Públic
IPSE	8005761	50	22	1	Privat
IPSI	8009697	100	87	8	Privat
Jaume Balmes	8038867	25	25	0	Privat
Jesuïtes Gràcia - Kostka	8005370	100	65	1	Privat
Jesús i Maria	8004742	75	40	1	Privat
Jesús Maria	8003014	50	34	7	Privat
Jesús Maria	8007721	50	38	9	Privat
Jesús Maria	8003610	50	28	5	Privat
Jesús Maria	8000827	50	50	0	Privat
Jesús, Maria i Josep	8008462	75	73	2	Privat
Joan Pelegrí	8013640	75	48	16	Privat
Joan Roca 1953	8008036	25	17	2	Privat
Joan Roca Guipúzcoa	8044791	50	19	5	Privat
Joan XXIII	8018871	50	50	0	Privat
John Talabot	8032099	25	25	0	Privat
Josep Tous	8006143	50	47	2	Privat
L'Esclop-Passeig	8068240	50	15	2	Privat
L'Esperança	8008267	25	15	0	Privat
L'Horitzó	8039987	25	17	1	Privat
La Florida	8018376	25	22	3	Privat
La Merced	8005473	25	25	0	Privat
La Salle Bonanova	8003907	125	123	1	Privat
La Salle Comtal	8005102	50	22	1	Privat
La Salle Gràcia	8007032	25	22	0	Privat
La Salle Horta	8009934	50	43	2	Privat
Labouré	8005643	25	19	1	Privat
Laia	8035842	25	14	2	Privat
Laietània	8001297	25	22	1	Privat
Lestonnac	8001145	43	14	2	Privat
Lestonnac	8005394	75	61	1	Privat
Lleó XIII	8005412	25	15	0	Privat
Lloret	8006477	25	17	3	Privat
Lope de Vega	8018273	25	17	2	Privat
López Torrejón	8000979	24	11	0	Privat
Lys	8004641	25	15	1	Privat
Madres Concepcionistas de la Enseñanza	8004900	50	21	0	Privat
Mafalda	8049646	25	13	1	Privat
Magnòlia	8052335	25	23	2	Privat
Magòria	8010821	25	23	0	Privat
Manent Rambla	8027766	25	20	5	Privat
Mare Alfonsa Cavín	8008309	25	24	0	Privat
Mare de Déu de l'Assumpció	8001108	75	52	0	Privat
Mare de Déu de la Salut	8000670	25	19	5	Privat
Mare de Déu de la Soledat	8008516	25	13	2	Privat
Mare de Déu de Núria	8007913	25	25	0	Privat
Mare de Déu del Coll	8010547	25	14	0	Privat
Mare de Déu del Roser	8005801	50	18	0	Privat
Mare de Déu del Roser Les Planes	8014449	25	0	0	Privat
Mare de Déu dels Àngels	8008371	75	73	2	Privat
Mare del Diví Pastor	8005114	25	16	0	Privat
Maria Ward	8001066	50	48	1	Privat
Marillac	8005485	25	21	0	Privat
Maristes Champagnat	8000700	75	39	4	Privat
Maristes La Immaculada	8005564	75	55	2	Privat
Maristes Sants - les Corts	8006532	100	44	5	Privat
Mary Ward	8004018	25	16	0	Privat
Minguella	8001157	50	50	0	Privat
Mireia	8008747	25	16	0	Privat
Miró	8008826	25	17	3	Privat
Montessori	8018807	50	20	6	Privat
Montseny-Poblenou	8035076	50	50	0	Privat
Montserrat	8000608	25	19	0	Privat
Montserrat	8006490	50	49	1	Privat
Montserrat	8004912	50	50	0	Privat
Nausica	8004471	25	15	1	Privat
Nen Jesús de Praga	8000578	22	19	1	Privat
Nostra Senyora de Lurdes	8004328	50	40	0	Privat
Nou Patufet	8010006	25	17	6	Privat
Padre Damián Sagrados Corazones	8040199	75	34	1	Privat
Palcam	8010468	100	80	5	Privat
Pare Enric d'Ossó	8018315	50	46	3	Privat
Pare Manyanet	8009673	75	75	0	Privat
Peter Pan	8004869	25	16	1	Privat
Piaget	8011096	25	23	1	Privat
Prínceps 23 d'Abril	8007524	25	16	5	Privat
Proa	8006118	50	47	3	Privat
Providencia del Corazón de Jesús	8008504	50	18	2	Privat
Ramiro de Maeztu	8000980	25	14	3	Privat
Ramon Llull	8008656	25	3	1	Privat
Regina Carmeli	8009995	50	50	0	Privat
Reial Monestir de Santa Isabel	8004705	100	71	1	Privat
Reina Elisenda	8007101	25	23	0	Privat
Sadako	8005072	50	45	3	Privat
Sagrada Família	8007494	75	70	2	Privat
Sagrada Família	8003041	25	18	2	Privat
Sagrada Família	8009685	50	24	1	Privat
Sagrada Família-Horta	8010432	125	84	6	Privat
Sagrado Corazón	8009156	25	9	0	Privat
Sagrado Corazón	8004122	50	24	0	Privat
Sagrat Cor	8003336	25	22	1	Privat
Sagrat Cor Besòs	8008981	50	31	3	Privat
Sagrat Cor-Diputació	8005266	50	28	2	Privat
Sagrat Cor-Sarrià	8004717	100	76	3	Privat
Salesià de Sant Josep	8003543	25	25	0	Privat
San Francisco	8008930	25	25	0	Privat
San Jaime	8019150	25	25	0	Privat
San Rafael	8008012	25	12	1	Privat
Sanfeliu	8018455	25	20	0	Privat
Sant Andreu	8000517	75	66	2	Privat
Sant Domènec Savio	8000499	74	59	3	Privat
Sant Felip Neri	8003294	25	19	1	Privat
Sant Ferran	8007871	25	15	2	Privat
Sant Francesc d'Assís	8005965	25	16	1	Privat
Sant Francesc Xavier	8005151	25	0	0	Privat
Sant Gabriel	8008784	50	30	7	Privat
Sant Gabriel	8025174	50	50	0	Privat
Sant Gervasi	8018391	25	25	0	Privat
Sant Gregori	8004195	50	30	1	Privat
Sant Ignasi	8004067	125	120	0	Privat
Sant Jaume de la FEP	8019009	50	41	3	Privat
Sant Joan Baptista	8003087	25	10	0	Privat
Sant Joan Bosco	8011394	75	48	4	Privat
Sant Josep	8006970	25	17	0	Privat
Sant Josep Obrer	8018601	74	74	0	Privat
Sant Josep Oriol	8006052	25	25	0	Privat
Sant Josep-Teresianes	8006994	50	41	2	Privat
Sant Lluís	8007482	25	13	0	Privat
Sant Marc de Sarrià	8004031	25	15	1	Privat
Sant Medir	8006209	25	16	7	Privat
Sant Miquel	8009636	75	61	3	Privat
Sant Pau	8004390	50	46	0	Privat
Sant Pere Claver	8003671	25	22	1	Privat
Sant Ramon Nonat	8009454	50	49	1	Privat
Sant Ramon Nonat-Sagrat Cor	8009466	50	41	9	Privat
Santa Anna-Eixample	8004171	25	23	0	Privat
Santa Dorotea	8004778	50	37	4	Privat
Santa Marta	8036950	25	15	0	Privat
Santa Teresa - Ganduxer	8004201	75	73	1	Privat
Santa Teresa de Jesús	8010304	25	16	1	Privat
Santa Teresa de Lisieux	8009508	50	50	0	Privat
Santísima Trinidad	8009235	25	18	4	Privat
Santíssima Trinitat	8001170	25	22	1	Privat
Seimar	8027602	25	19	0	Privat
Shalom	8005771	50	25	0	Privat
Sil	8004080	49	38	2	Privat
Singuerlín	8027559	25	24	0	Privat
Solc	8042664	25	25	0	Privat
Tecla Sala	8019058	75	67	3	Privat
Thau	8003816	100	96	0	Privat
Túrbula	8025137	50	50	0	Privat
Urgell	8036469	25	15	0	Privat
Utmar	8018972	25	21	2	Privat
Valldaura	8008474	49	49	0	Privat
Vedruna Àngels	8005618	25	25	0	Privat
Vedruna Immaculada	8010341	50	43	2	Privat
Vedruna-Gràcia	8006908	50	31	1	Privat
Verge de les Neus	8027560	50	50	0	Privat
Verns	8008796	25	22	3	Privat
Virgen del Carmen	8027754	25	12	2	Privat
Virolai	8006751	25	24	1	Privat
Voramar	8008851	50	32	0	Privat
