nom_centre      codi_centre     places_ofertades        assignacions_en_primera         assignacions_altres     naturalesa
Escola Baldiri Reixac	8002174	25	25	0	Públic
Escola Baldiri Reixac	8037887	22	21	3	Públic
Escola Baloo	8043747	25	25	0	Públic
Escola Banús	8033341	25	25	0	Públic
Escola Barcelona	8013408	50	50	0	Públic
Escola Bàrkeno	8003695	22	22	0	Públic
Escola Baró de Viver	8002411	22	12	0	Públic
Escola Barrufet	8043796	52	52	0	Públic
Escola Beethoven	8027973	22	21	1	Públic
Escola Bernat Desclot	8034837	25	24	1	Públic
Escola Bernat Metge	8019149	25	21	0	Públic
Escola Bogatell	8035431	25	19	6	Públic
Escola Brasil	8002915	25	23	1	Públic
Escola Bufalà	8061348	50	37	3	Públic
Escola Busquets i Punset	8019216	50	50	0	Públic
Escola Cal Maiol	8002022	25	25	0	Públic
Escola Calderón de la Barca	8002277	50	37	13	Públic
Escola Can Clos	8001674	22	10	1	Públic
Escola Can Fabra	8070234	52	52	0	Públic
Escola Carlit	8043814	25	25	0	Públic
Escola Cartagena	8075611	75	57	18	Públic
Escola Casas	8009171	25	24	1	Públic
Escola Cascavell	8002991	22	7	7	Públic
Escola Castella	8001832	22	22	0	Públic
Escola Catalònia	8035441	50	50	0	Públic
Escola Catalunya	8034989	44	44	0	Públic
Escola Cavall Bernat	8046293	24	24	0	Públic
Escola Cervantes	8001789	25	25	0	Públic
Escola Charlie Rivel	8036378	22	22	0	Públic
Escola Ciutat Comtal	8002320	20	9	1	Públic
Escola Collaso i Gil	8001819	44	37	4	Públic
Escola Concepción Arenal	8002587	20	20	0	Públic
Escola Congrés-Indians	8066516	52	52	0	Públic
Escola Coves d'en Cimany	8013081	22	20	2	Públic
Escola De Bosc de Montjuïc	8003491	25	25	0	Públic
Escola de la Concepció	8001807	25	25	0	Públic
Escola de les Aigües	8039835	75	36	22	Públic
Escola del Mar	8010146	25	25	0	Públic
Escola dels Encants	8066462	50	49	1	Públic
Escola Diputació	8001923	50	41	9	Públic
Escola Doctor Ferran i Clua	8039434	75	75	0	Públic
Escola Dolors Monserdà-Santapau	8001716	50	45	5	Públic
Escola Dovella	8044201	25	25	0	Públic
Escola Drassanes	8001856	44	41	1	Públic
Escola Duran i Bas	8002681	50	40	9	Públic
Escola Eduard Marquina	8002599	20	12	1	Públic
Escola El Carmel	8002745	44	41	2	Públic
Escola El Polvorí	8001650	22	4	2	Públic
Escola El Sagrer	8045057	52	52	0	Públic
Escola El Turó	8002344	22	8	2	Públic
Escola Elisenda de Montcada	8002459	40	33	2	Públic
Escola Els Horts	8039483	25	25	0	Públic
Escola Els Llorers	8001911	75	59	16	Públic
Escola Els Pins	8041911	25	25	0	Públic
Escola Els Porxos	8002630	25	17	2	Públic
Escola Els Xiprers	8042329	24	19	5	Públic
Escola Emili Juncadella	8002290	26	13	12	Públic
Escola Enric Granados	8002952	9	6	3	Públic
Escola Entença	8075207	50	50	0	Públic
Escola Ernest Lluch	8067016	25	25	0	Públic
Escola Estel-Guinardó	8046281	25	25	0	Públic
Escola Eulàlia Bota	8060873	52	44	8	Públic
Escola Feliu i Vegués	8000402	22	21	1	Públic
Escola Ferran de Sagarra	8027456	50	42	8	Públic
Escola Ferran Sunyer	8052669	75	62	13	Públic
Escola Ferrer i Guàrdia	8032634	40	38	2	Públic
Escola Fluvià	8066531	50	50	0	Públic
Escola Folch i Torres	8037899	25	16	0	Públic
Escola Font d'en Fargas	8002721	50	34	12	Públic
Escola Fort Pienc	8052657	75	51	13	Públic
Escola Francesc Macià	8002009	26	25	1	Públic
Escola Fray Luis de León	8032300	50	43	7	Públic
Escola Frederic Mistral	8019241	50	23	17	Públic
Escola Fructuós Gelabert	8063072	50	50	0	Públic
Escola Gayarre	8002071	25	18	7	Públic
Escola Gitanjali	8041581	25	25	0	Públic
Escola Heura	8043966	24	18	6	Públic
Escola Ignasi Iglésias	8010912	51	45	6	Públic
Escola Ítaca	8044508	22	21	1	Públic
Escola Ítaca	8043255	49	49	0	Públic
Escola Jaume I	8002061	66	65	1	Públic
Escola Jaume Salvatella	8027985	50	27	4	Públic
Escola Joan Coret	8036135	50	33	1	Públic
Escola Joan Llongueras	8036342	22	11	0	Públic
Escola Joan Maragall	8034266	25	23	2	Públic
Escola Joan Miró	8035404	22	19	2	Públic
Escola Joan Miró	8042305	50	50	0	Públic
Escola Joan Salvat i Papasseit	8040059	50	39	11	Públic
Escola Joaquim Ruyra	8019265	43	43	0	Públic
Escola Joaquim Ruyra	8002927	40	31	0	Públic
Escola Josep Boada	8035416	44	27	8	Públic
Escola Josep Carner	8041167	50	50	0	Públic
Escola Josep Janés	8038004	50	16	17	Públic
Escola Josep Maria de Sagarra	8002216	26	26	0	Públic
Escola Josep Maria Folch i Torres	8051471	44	37	4	Públic
Escola Josep Maria Jujol	8042780	52	51	1	Públic
Escola Jungfrau	8041568	50	49	1	Públic
Escola L'Arc de Sant Martí	8002393	22	9	4	Públic
Escola L'Arenal de Llevant	8058416	49	37	12	Públic
Escola L'Estel	8043474	25	20	5	Públic
Escola l'Univers	8066504	51	51	0	Públic
Escola La Caixa	8041751	25	22	3	Públic
Escola La Carpa	8035945	75	52	1	Públic
Escola La Farigola de Vallcarca	8002198	26	26	0	Públic
Escola La Farigola del Clot	8035428	50	46	4	Públic
Escola La Flor de Maig	8075645	50	44	6	Públic
Escola La Llacuna del Poblenou	8064179	50	50	1	Públic
Escola La Maquinista	8067764	50	50	0	Públic
Escola La Mar Bella	8002563	50	36	14	Públic
Escola La Marina	8019277	50	50	0	Públic
Escola La Muntanyeta	8033523	25	25	0	Públic
Escola La Palmera	8039495	50	50	0	Públic
Escola La Pau	8002575	22	17	3	Públic
Escola La Sagrera	8074641	52	52	0	Públic
Escola La Sedeta	8039525	26	20	6	Públic
Escola Lavínia	8043841	25	25	0	Públic
Escola Les Acàcies	8002629	50	50	0	Públic
Escola Les Ciències	8068343	24	10	1	Públic
Escola Les Corts	8037802	50	32	15	Públic
Escola Les Palmeres	8027870	50	50	0	Públic
Escola Llibertat	8034953	25	25	0	Públic
Escola Llorens i Artigas	8035854	50	39	0	Públic
Escola Lluís Millet	8027936	25	25	0	Públic
Escola Lluís Vives	8002010	26	26	0	Públic
Escola Lola Anglada	8000384	49	49	0	Públic
Escola Lola Anglada	8036366	22	21	1	Públic
Escola Mallorca	8001947	50	38	10	Públic
Escola Mare de Déu de Bellvitge	8018078	25	11	2	Públic
Escola Mare de Déu de Montserrat	8002186	25	24	1	Públic
Escola Mare Nostrum	8035465	50	50	0	Públic
Escola Margarida Xirgu	8034965	49	38	6	Públic
Escola Marinada	8054022	25	10	11	Públic
Escola Màrius Torres	8033560	44	44	0	Públic
Escola Mas Casanovas	8002800	25	16	6	Públic
Escola Mediterrània	8054903	25	24	1	Públic
Escola Menéndez Pidal	8018066	66	66	0	Públic
Escola Mercè Rodoreda	8040345	25	25	0	Públic
Escola Mercè Rodoreda	8039471	50	41	0	Públic
Escola Mercè Rodoreda	8040382	44	34	8	Públic
Escola Mestre Enric Gibert i Camins	8041179	52	52	0	Públic
Escola Mestre Morera	8002897	20	17	1	Públic
Escola Miguel de Unamuno	8032312	44	40	4	Públic
Escola Miguel Hernández	8035398	22	12	1	Públic
Escola Milà i Fontanals	8001820	44	35	9	Públic
Escola Milagros Consarnau	8019231	75	61	14	Públic
Escola Miralletes	8002733	25	19	6	Públic
Escola Montigalà	8069748	25	24	0	Públic
Escola Montseny	8002204	26	26	0	Públic
Escola Mossèn Jacint Verdaguer	8001649	50	19	11	Públic
Escola Nabí	8043851	25	22	1	Públic
Escola Octavio Paz	8052165	26	26	0	Públic
Escola Orlandai	8043863	25	25	0	Públic
Escola Pablo Neruda	8034242	25	9	0	Públic
Escola Paco Candel	8069736	50	50	0	Públic
Escola Palma de Mallorca	8031794	22	21	1	Públic
Escola Parc de la Ciutadella	8001601	22	21	1	Públic
Escola Parc del Guinardó	8010201	25	20	5	Públic
Escola Pare Poveda	8002988	26	14	12	Públic
Escola Patronat Domènech	8007202	26	24	2	Públic
Escola Patufet Sant Jordi-Francesc Batallé i Ara	8042871	50	50	0	Públic
Escola Pau Casals	8034850	50	44	6	Públic
Escola Pau Casals	8031800	25	17	7	Públic
Escola Pau Casals-Gràcia	8043267	52	50	2	Públic
Escola Pau Picasso	8036147	50	47	0	Públic
Escola Pau Romeva	8052621	50	48	2	Públic
Escola Pau Sans	8039574	25	25	0	Públic
Escola Pau Vila	8018145	44	35	6	Públic
Escola Pau Vila	8041969	25	25	0	Públic
Escola Pegaso	8013457	52	37	15	Públic
Escola Pep Ventura	8018091	75	24	42	Públic
Escola Pere de Tera	8035878	50	30	3	Públic
Escola Pere IV	8062675	50	48	2	Públic
Escola Pere Vila	8001790	50	37	4	Públic
Escola Pia Balmes	8011941	75	53	0	Privat
Escola Pia de Sarrià-Calassanç	8004286	75	50	2	Privat
Escola Pia Sant Antoni	8005746	100	64	8	Privat
Escola Pia-Luz Casanova	8007445	25	24	1	Privat
Escola Pit-Roig	8043875	25	25	0	Públic
Escola Planas i Casals	8001391	50	43	0	Públic
Escola Poble-sec	8013411	50	50	0	Públic
Escola Poblenou	8002642	50	33	13	Públic
Escola Poeta Foix	8001731	25	20	5	Públic
Escola Pompeu Fabra	8043279	26	26	0	Públic
Escola Pompeu Fabra	8025083	50	50	0	Públic
Escola Pompeu Fabra	8019198	50	50	0	Públic
Escola Pràctiques	8002058	52	49	3	Públic
Escola Prat de la Manta	8039562	25	24	0	Públic
Escola Prim	8002654	20	14	0	Públic
Escola Primavera	8033997	25	25	0	Públic
Escola Progrés	8059639	50	50	0	Públic
Escola Prosperitat	8002885	25	16	0	Públic
Escola Provençals	8043115	50	47	3	Públic
Escola Provençana	8019290	25	22	3	Públic
Escola Puig i Gairalt	8032488	49	44	5	Públic
Escola Rafael Casanova	8037875	50	46	4	Públic
Escola Rambleta del Clot	8002617	50	43	7	Públic
Escola Ramon Berenguer III	8013305	21	19	2	Públic
Escola Ramon Casas	8002976	44	28	2	Públic
Escola Ramon Llull	8001777	50	34	16	Públic
Escola Ramon Muntaner	8034527	25	24	0	Públic
Escola Ramón y Cajal	8002447	22	22	0	Públic
Escola Reina Violant-Comas i Solà	8004389	26	25	1	Públic
Escola Riera Alta	8070143	50	50	0	Públic
Escola Rius i Taulet	8002113	52	34	18	Públic
Escola Rosselló Pòrcel	8041180	25	25	0	Públic
Escola Rubén Darío	8001868	22	22	0	Públic
Escola Sagrada Família	8043887	52	50	2	Públic
Escola Sagrada Família	8036101	50	45	4	Públic
Escola Salvador Espriu	8044296	50	47	2	Públic
Escola Sant Josep - El Pi	8042883	25	24	0	Públic
Escola Sant Just	8027471	50	50	0	Públic
Escola Sant Martí	8064167	50	49	0	Públic
Escola Sant Pere Nolasc	8002551	52	30	22	Públic
Escola Santa Coloma	8069751	25	25	0	Públic
Escola Santiago Ramon y Cajal	8018157	44	44	0	Públic
Escola Santiago Rusiñol	8035477	32	32	0	Públic
Escola Seat	8037863	44	43	1	Públic
Escola Serra de Marina	8045574	50	50	0	Públic
Escola Splai	8037841	25	25	0	Públic
Escola Tàber	8043899	50	50	0	Públic
Escola Tabor	8043292	50	50	0	Públic
Escola Tanit	8059767	23	23	0	Públic
Escola Taxonera	8039513	50	38	6	Públic
Escola Teixidores de Gracia	8075621	52	52	0	Públic
Escola Tibidabo	8002526	24	18	4	Públic
Escola Timbaler del Bruc	8002368	25	19	6	Públic
Escola Tomàs Moro	8035453	25	15	4	Públic
Escola Torre Balldovina	8027511	50	42	1	Públic
Escola Torrent d'en Melis	8039537	25	19	6	Públic
Escola Torrent de Can Carabassa	8055932	50	50	0	Públic
Escola Tres Pins	8041970	50	37	12	Públic
Escola Turó Blau	8008449	24	22	2	Públic
Escola Turó del Cargol	8043838	26	26	0	Públic
Escola Ventós i Mir	8000396	50	19	21	Públic
Escola Víctor Català	8002538	50	49	1	Públic
Escola Vila Olímpica	8052785	50	50	0	Públic
Escola Wagner	8027432	22	17	5	Públic
Escola Xirinacs	8075700	50	50	0	Públic
Escolàpies Llúria-Barcelona	8005382	50	36	1	Privat
Escolàpies Sant Martí - Barcelona	8007858	50	44	2	Privat
Fax	8018467	25	17	8	Privat
FEDAC - Santa Coloma	8027729	50	49	1	Privat
FEDAC-Amilcar	8007469	50	49	1	Privat
FEDAC-Horta	8009806	50	50	0	Privat
FEDAC-Sant Andreu	8008279	50	40	6	Privat
Frederic Mistral-Tècnic Eulàlia	8012027	150	125	10	Privat
Fuster	8027730	25	25	0	Privat
Garbí Pere Vergés	8000943	50	49	1	Privat
Garbiñe	8003725	25	17	1	Privat
Gravi	8011448	50	24	5	Privat
Grèvol	8009247	50	50	1	Privat
Grey	8008701	25	23	2	Privat
Grimm	8010031	25	25	0	Privat
Griselda	8005734	1	0	0	Privat
Guinardó	8009971	50	50	0	Privat
Immaculada Concepció	8010171	50	35	0	Privat
Immaculada Concepció Barcelona	8005990	50	15	0	Privat
Infant Jesús	8004626	75	72	1	Privat
Institut escola Antaviana	8075657	50	46	0	Públic
Institut Escola Arts	8076509	52	28	19	Públic
Institut Escola Baldomer Sola	8076431	22	23	0	Públic
Institut Escola Costa i Llobera	8071226	50	50	0	Públic
Institut escola el Til·ler	8075669	44	26	3	Públic
Institut Escola Gornal	8076169	22	11	0	Públic
Institut Escola Pallaresa	8076480	50	25	3	Públic
Institut Escola Pere Lliscart	8076467	44	23	10	Públic
Institut Escola Rafael Alberti	8076443	22	16	1	Públic
Institut Escola Sant Adrià de Besòs	8075384	44	29	0	Públic
Institut escola Trinitat Nova	8075670	40	32	3	Públic
Institut Escola Turó de Roquetes	8072292	44	41	2	Públic
IPSE	8005761	50	33	0	Privat
IPSI	8009697	100	78	3	Privat
Jaume Balmes	8038867	25	25	0	Privat
Jesuïtes Gràcia - Kostka	8005370	100	85	3	Privat
Jesús i Maria	8004742	75	51	5	Privat
Jesús Maria	8000827	50	50	0	Privat
Jesús Maria	8007721	50	43	7	Privat
Jesús Maria	8003610	50	43	1	Privat
Jesús Maria	8003014	50	48	2	Privat
Jesús, Maria i Josep	8008462	75	72	3	Privat
Joan Pelegrí	8013640	75	56	18	Privat
Joan Roca 1953	8008036	25	23	0	Privat
Joan Roca Guipúzcoa	8044791	50	16	1	Privat
Joan XXIII	8018871	50	50	0	Privat
John Talabot	8032099	25	20	0	Privat
Josep Tous	8006143	50	44	3	Privat
L'Esclop-Passeig	8068240	50	25	1	Privat
L'Esperança	8008267	25	16	1	Privat
L'Horitzó	8039987	25	17	0	Privat
La Florida	8018376	25	20	5	Privat
La Merced	8005473	25	25	0	Privat
La Salle Bonanova	8003907	125	125	0	Privat
La Salle Comtal	8005102	50	28	0	Privat
La Salle Gràcia	8007032	25	23	0	Privat
La Salle Horta	8009934	50	41	2	Privat
Labouré	8005643	21	19	1	Privat
Laia	8035842	25	18	1	Privat
Laietània	8001297	25	16	2	Privat
Lestonnac	8005394	75	57	2	Privat
Lestonnac	8001145	44	34	3	Privat
Lleó XIII	8005412	25	14	0	Privat
Lloret	8006477	25	17	2	Privat
Lope de Vega	8018273	25	18	7	Privat
López Torrejón	8000979	24	15	3	Privat
Lys	8004641	25	18	0	Privat
Madres Concepcionistas de la Enseñanza	8004900	50	22	0	Privat
Mafalda	8049646	25	18	3	Privat
Magnòlia	8052335	25	25	0	Privat
Magòria	8010821	25	20	5	Privat
Manent Rambla	8027766	25	24	1	Privat
Mare Alfonsa Cavín	8008309	25	25	0	Privat
Mare de Déu de l'Assumpció	8001108	75	69	1	Privat
Mare de Déu de la Salut	8000670	25	19	2	Privat
Mare de Déu de la Soledat	8008516	25	17	4	Privat
Mare de Déu de Núria	8007913	25	19	1	Privat
Mare de Déu del Coll	8010547	25	20	1	Privat
Mare de Déu del Roser	8005801	50	24	1	Privat
Mare de Déu del Roser Les Planes	8014449	25	2	0	Privat
Mare de Déu dels Àngels	8008371	75	75	0	Privat
Mare del Diví Pastor	8005114	25	19	0	Privat
Maria Ward	8001066	50	49	1	Privat
Marillac	8005485	25	23	2	Privat
Maristes Champagnat	8000700	75	44	9	Privat
Maristes La Immaculada	8005564	75	68	3	Privat
Maristes Sants - les Corts	8006532	100	49	5	Privat
Mary Ward	8004018	25	23	0	Privat
Minguella	8001157	50	39	0	Privat
Mireia	8008747	25	9	0	Privat
Miró	8008826	23	17	1	Privat
Montessori	8018807	50	35	2	Privat
Montseny-Poblenou	8035076	50	50	0	Privat
Montserrat	8000608	25	23	2	Privat
Montserrat	8006490	50	49	1	Privat
Montserrat	8004912	50	50	0	Privat
Nausica	8004471	25	17	1	Privat
Nen Jesús de Praga	8000578	22	15	1	Privat
Nostra Senyora de Lurdes	8004328	50	42	1	Privat
Nou Patufet	8010006	25	15	10	Privat
Padre Damián Sagrados Corazones	8040199	75	65	1	Privat
Palcam	8010468	100	100	0	Privat
Pare Enric d'Ossó	8018315	50	47	2	Privat
Pare Manyanet	8009673	75	67	1	Privat
Peter Pan	8004869	25	12	0	Privat
Piaget	8011096	25	25	0	Privat
Prínceps 23 d'Abril	8007524	25	21	1	Privat
Proa	8006118	50	48	2	Privat
Providencia del Corazón de Jesús	8008504	50	25	2	Privat
Ramiro de Maeztu	8000980	25	25	0	Privat
Ramon Llull	8008656	25	12	12	Privat
Regina Carmeli	8009995	50	39	1	Privat
Reial Monestir de Santa Isabel	8004705	100	79	3	Privat
Reina Elisenda	8007101	25	23	2	Privat
Sadako	8005072	50	46	2	Privat
Sagrada Família	8007494	75	73	2	Privat
Sagrada Família	8003041	25	14	0	Privat
Sagrada Família	8009685	50	30	3	Privat
Sagrada Família-Horta	8010432	125	97	2	Privat
Sagrado Corazón	8004122	50	34	2	Privat
Sagrado Corazón	8009156	25	10	0	Privat
Sagrat Cor	8003336	25	25	1	Privat
Sagrat Cor Besòs	8008981	50	37	2	Privat
Sagrat Cor-Diputació	8005266	50	34	0	Privat
Sagrat Cor-Sarrià	8004717	100	80	2	Privat
Salesià de Sant Josep	8003543	25	25	0	Privat
San Francisco	8008930	25	25	0	Privat
San Jaime	8019150	25	25	0	Privat
San Rafael	8008012	25	15	0	Privat
Sanfeliu	8018455	24	12	2	Privat
Sant Andreu	8000517	75	64	3	Privat
Sant Domènec Savio	8000499	75	53	2	Privat
Sant Felip Neri	8003294	25	18	4	Privat
Sant Ferran	8007871	25	21	2	Privat
Sant Francesc d'Assís	8005965	25	16	3	Privat
Sant Francesc Xavier	8005151	25	5	0	Privat
Sant Gabriel	8025174	50	50	0	Privat
Sant Gabriel	8008784	50	38	2	Privat
Sant Gervasi	8018391	25	25	0	Privat
Sant Gregori	8004195	50	28	0	Privat
Sant Ignasi	8004067	100	96	4	Privat
Sant Jaume de la FEP	8019009	50	50	0	Privat
Sant Joan Baptista	8003087	25	9	0	Privat
Sant Joan Bosco	8011394	75	67	1	Privat
Sant Josep	8006970	25	23	1	Privat
Sant Josep Obrer	8018601	75	75	0	Privat
Sant Josep Oriol	8006052	25	20	0	Privat
Sant Josep-Teresianes	8006994	50	30	3	Privat
Sant Lluís	8007482	25	16	0	Privat
Sant Marc de Sarrià	8004031	25	20	2	Privat
Sant Medir	8006209	25	20	3	Privat
Sant Miquel	8009636	75	58	0	Privat
Sant Pau	8004390	50	49	0	Privat
Sant Pere Claver	8003671	25	17	2	Privat
Sant Ramon Nonat	8009454	50	42	8	Privat
Sant Ramon Nonat-Sagrat Cor	8009466	50	44	6	Privat
Santa Anna-Eixample	8004171	25	19	0	Privat
Santa Dorotea	8004778	50	50	0	Privat
Santa Marta	8036950	25	18	5	Privat
Santa Teresa - Ganduxer	8004201	75	64	2	Privat
Santa Teresa de Jesús	8010304	25	22	0	Privat
Santa Teresa de Lisieux	8009508	50	41	0	Privat
Santísima Trinidad	8009235	25	18	2	Privat
Santíssima Trinitat	8001170	25	25	0	Privat
Seimar	8027602	25	19	0	Privat
Shalom	8005771	50	29	0	Privat
Sil	8004080	50	42	0	Privat
Singuerlín	8027559	25	25	0	Privat
Solc	8042664	25	20	3	Privat
Tecla Sala	8019058	75	75	0	Privat
Thau	8003816	100	98	2	Privat
Túrbula	8025137	50	50	0	Privat
Urgell	8036469	25	19	0	Privat
Utmar	8018972	25	25	0	Privat
Valldaura	8008474	50	49	0	Privat
Vedruna Àngels	8005618	25	25	0	Privat
Vedruna Immaculada	8010341	50	35	1	Privat
Vedruna-Gràcia	8006908	49	35	8	Privat
Verge de les Neus	8027560	50	50	0	Privat
Verns	8008796	25	18	7	Privat
Virgen del Carmen	8027754	25	25	0	Privat
Virolai	8006751	25	24	1	Privat
Voramar	8008851	50	49	1	Privat
